,valid,result,solution,order,random_result
14,True,58,"{1: [8, 12, 18, 24, 38, 45], 2: [3, 11, 17, 28, 40, 50], 3: [3, 11, 19, 31, 41, 51], 4: [11, 16, 26, 33, 37, 45], 5: [16, 25, 28, 41, 51, 54], 6: [0, 6, 10, 21, 33, 37]}","[(6, 0), (2, 0), (3, 0), (6, 1), (1, 0), (6, 2), (2, 1), (3, 1), (4, 0), (1, 1), (4, 1), (5, 0), (2, 2), (1, 2), (3, 2), (6, 3), (1, 3), (5, 1), (4, 2), (2, 3), (5, 2), (3, 3), (4, 3), (6, 4), (4, 4), (6, 5), (1, 4), (2, 4), (3, 4), (5, 3), (1, 5), (4, 5), (2, 5), (3, 5), (5, 4), (5, 5)]",64
15,True,57,"{1: [6, 7, 17, 28, 44, 51], 2: [0, 10, 16, 28, 38, 48], 3: [1, 7, 11, 19, 37, 40], 4: [8, 13, 18, 24, 27, 47], 5: [23, 32, 35, 40, 48, 52], 6: [13, 16, 19, 28, 47, 51]}","[(2, 0), (3, 0), (1, 0), (1, 1), (3, 1), (4, 0), (2, 1), (3, 2), (4, 1), (6, 0), (2, 2), (6, 1), (1, 2), (4, 2), (3, 3), (6, 2), (5, 0), (4, 3), (4, 4), (1, 3), (2, 3), (6, 3), (5, 1), (5, 2), (3, 4), (2, 4), (3, 5), (5, 3), (1, 4), (4, 5), (6, 4), (2, 5), (5, 4), (1, 5), (6, 5), (5, 5)]",86
16,True,55,"{1: [0, 6, 28, 35, 42, 49], 2: [0, 8, 13, 28, 38, 48], 3: [1, 6, 11, 19, 39, 42], 4: [8, 14, 22, 27, 30, 45], 5: [13, 22, 25, 38, 48, 52], 6: [13, 16, 19, 28, 38, 42]}","[(1, 0), (2, 0), (3, 0), (1, 1), (3, 1), (2, 1), (4, 0), (3, 2), (2, 2), (5, 0), (6, 0), (4, 1), (6, 1), (3, 3), (6, 2), (4, 2), (5, 1), (5, 2), (4, 3), (1, 2), (2, 3), (6, 3), (4, 4), (1, 3), (2, 4), (5, 3), (6, 4), (3, 4), (1, 4), (3, 5), (6, 5), (4, 5), (2, 5), (5, 4), (1, 5), (5, 5)]",86
17,True,58,"{1: [4, 11, 16, 23, 40, 52], 2: [3, 11, 16, 26, 40, 50], 3: [5, 11, 17, 31, 43, 45], 4: [11, 16, 25, 30, 33, 43], 5: [16, 25, 28, 36, 51, 54], 6: [0, 4, 8, 21, 41, 45]}","[(6, 0), (2, 0), (1, 0), (6, 1), (3, 0), (6, 2), (1, 1), (2, 1), (3, 1), (4, 0), (1, 2), (2, 2), (4, 1), (5, 0), (3, 2), (6, 3), (1, 3), (4, 2), (5, 1), (2, 3), (5, 2), (4, 3), (3, 3), (4, 4), (5, 3), (1, 4), (2, 4), (6, 4), (3, 4), (4, 5), (3, 5), (6, 5), (2, 5), (5, 4), (1, 5), (5, 5)]",67
18,True,57,"{1: [5, 6, 26, 33, 40, 44], 2: [0, 8, 13, 26, 40, 50], 3: [0, 5, 9, 21, 33, 50], 4: [11, 16, 23, 28, 32, 43], 5: [13, 22, 26, 36, 51, 54], 6: [8, 14, 17, 30, 40, 44]}","[(2, 0), (3, 0), (1, 0), (3, 1), (1, 1), (2, 1), (6, 0), (3, 2), (4, 0), (2, 2), (5, 0), (6, 1), (4, 1), (6, 2), (3, 3), (5, 1), (4, 2), (1, 2), (2, 3), (5, 2), (4, 3), (6, 3), (4, 4), (1, 3), (3, 4), (5, 3), (1, 4), (2, 4), (6, 4), (4, 5), (1, 5), (6, 5), (2, 5), (3, 5), (5, 4), (5, 5)]",86
19,True,55,"{1: [7, 10, 16, 31, 38, 42], 2: [0, 8, 13, 28, 38, 48], 3: [1, 6, 10, 19, 39, 48], 4: [8, 13, 22, 27, 30, 45], 5: [13, 22, 25, 41, 49, 52], 6: [13, 16, 19, 28, 38, 42]}","[(2, 0), (3, 0), (3, 1), (1, 0), (2, 1), (4, 0), (1, 1), (3, 2), (2, 2), (4, 1), (5, 0), (6, 0), (1, 2), (6, 1), (3, 3), (6, 2), (4, 2), (5, 1), (5, 2), (4, 3), (2, 3), (6, 3), (4, 4), (1, 3), (1, 4), (2, 4), (6, 4), (3, 4), (5, 3), (1, 5), (6, 5), (4, 5), (2, 5), (3, 5), (5, 4), (5, 5)]",79
20,True,58,"{1: [12, 14, 18, 28, 38, 52], 2: [5, 13, 18, 28, 38, 48], 3: [1, 6, 11, 19, 39, 45], 4: [0, 5, 18, 25, 28, 45], 5: [24, 33, 36, 41, 48, 52], 6: [13, 16, 19, 28, 41, 45]}","[(4, 0), (3, 0), (2, 0), (4, 1), (3, 1), (3, 2), (1, 0), (2, 1), (6, 0), (1, 1), (6, 1), (1, 2), (2, 2), (4, 2), (3, 3), (6, 2), (5, 0), (4, 3), (1, 3), (2, 3), (4, 4), (6, 3), (5, 1), (5, 2), (1, 4), (2, 4), (3, 4), (5, 3), (6, 4), (3, 5), (4, 5), (6, 5), (2, 5), (5, 4), (1, 5), (5, 5)]",81
21,True,55,"{1: [6, 10, 25, 33, 42, 49], 2: [0, 8, 14, 28, 38, 48], 3: [0, 5, 11, 19, 36, 42], 4: [8, 14, 22, 27, 30, 45], 5: [13, 22, 25, 38, 49, 52], 6: [13, 16, 19, 28, 38, 42]}","[(2, 0), (3, 0), (3, 1), (1, 0), (2, 1), (4, 0), (1, 1), (3, 2), (5, 0), (6, 0), (2, 2), (4, 1), (6, 1), (3, 3), (6, 2), (4, 2), (5, 1), (1, 2), (5, 2), (4, 3), (2, 3), (6, 3), (4, 4), (1, 3), (3, 4), (2, 4), (5, 3), (6, 4), (1, 4), (3, 5), (6, 5), (4, 5), (2, 5), (1, 5), (5, 4), (5, 5)]",83
22,True,58,"{1: [10, 11, 18, 35, 42, 52], 2: [3, 11, 16, 27, 40, 50], 3: [3, 14, 19, 31, 40, 45], 4: [11, 16, 26, 31, 37, 45], 5: [16, 25, 28, 37, 51, 54], 6: [0, 5, 9, 21, 33, 37]}","[(6, 0), (2, 0), (3, 0), (6, 1), (6, 2), (1, 0), (1, 1), (2, 1), (4, 0), (3, 1), (2, 2), (4, 1), (5, 0), (1, 2), (3, 2), (6, 3), (5, 1), (4, 2), (2, 3), (5, 2), (3, 3), (4, 3), (6, 4), (1, 3), (4, 4), (5, 3), (6, 5), (2, 4), (3, 4), (1, 4), (3, 5), (4, 5), (2, 5), (5, 4), (1, 5), (5, 5)]",85
23,True,58,"{1: [7, 13, 16, 24, 37, 45], 2: [3, 11, 16, 27, 40, 50], 3: [1, 12, 17, 31, 43, 51], 4: [11, 16, 25, 32, 37, 45], 5: [16, 25, 28, 41, 50, 54], 6: [0, 4, 7, 21, 33, 37]}","[(6, 0), (3, 0), (2, 0), (6, 1), (1, 0), (6, 2), (2, 1), (4, 0), (3, 1), (1, 1), (1, 2), (2, 2), (4, 1), (5, 0), (3, 2), (6, 3), (1, 3), (4, 2), (5, 1), (2, 3), (5, 2), (3, 3), (4, 3), (6, 4), (1, 4), (4, 4), (6, 5), (2, 4), (5, 3), (3, 4), (1, 5), (4, 5), (2, 5), (5, 4), (3, 5), (5, 5)]",90
24,True,55,"{1: [1, 5, 16, 26, 38, 49], 2: [0, 8, 13, 28, 38, 48], 3: [2, 7, 11, 19, 29, 30], 4: [8, 13, 25, 34, 37, 45], 5: [13, 22, 25, 41, 49, 52], 6: [13, 16, 19, 28, 45, 49]}","[(2, 0), (1, 0), (3, 0), (1, 1), (3, 1), (2, 1), (4, 0), (3, 2), (2, 2), (4, 1), (5, 0), (6, 0), (1, 2), (6, 1), (3, 3), (6, 2), (5, 1), (4, 2), (5, 2), (1, 3), (2, 3), (6, 3), (3, 4), (3, 5), (4, 3), (4, 4), (1, 4), (2, 4), (5, 3), (4, 5), (6, 4), (2, 5), (1, 5), (5, 4), (6, 5), (5, 5)]",80
25,True,57,"{1: [6, 8, 15, 29, 38, 51], 2: [0, 8, 13, 27, 41, 51], 3: [0, 5, 9, 17, 26, 27], 4: [21, 26, 31, 36, 39, 47], 5: [15, 29, 34, 42, 52, 55], 6: [9, 14, 18, 31, 47, 51]}","[(2, 0), (3, 0), (3, 1), (1, 0), (1, 1), (2, 1), (3, 2), (6, 0), (2, 2), (6, 1), (1, 2), (5, 0), (3, 3), (6, 2), (4, 0), (3, 4), (4, 1), (2, 3), (3, 5), (1, 3), (5, 1), (4, 2), (6, 3), (5, 2), (4, 3), (1, 4), (4, 4), (2, 4), (5, 3), (4, 5), (6, 4), (1, 5), (2, 5), (6, 5), (5, 4), (5, 5)]",83
26,True,57,"{1: [7, 8, 16, 33, 40, 49], 2: [0, 8, 14, 26, 43, 53], 3: [0, 5, 9, 21, 35, 38], 4: [11, 16, 22, 27, 30, 43], 5: [13, 22, 25, 36, 40, 43], 6: [8, 13, 17, 30, 45, 49]}","[(2, 0), (3, 0), (3, 1), (1, 0), (1, 1), (2, 1), (6, 0), (3, 2), (4, 0), (5, 0), (6, 1), (2, 2), (1, 2), (4, 1), (6, 2), (3, 3), (4, 2), (5, 1), (5, 2), (2, 3), (4, 3), (4, 4), (6, 3), (1, 3), (3, 4), (5, 3), (3, 5), (1, 4), (5, 4), (2, 4), (4, 5), (5, 5), (6, 4), (1, 5), (6, 5), (2, 5)]",73
27,True,57,"{1: [5, 7, 16, 32, 40, 51], 2: [0, 8, 16, 26, 40, 50], 3: [0, 5, 9, 21, 39, 44], 4: [11, 16, 23, 28, 32, 43], 5: [14, 24, 27, 36, 51, 54], 6: [8, 13, 17, 30, 40, 44]}","[(2, 0), (3, 0), (1, 0), (3, 1), (1, 1), (2, 1), (6, 0), (3, 2), (4, 0), (6, 1), (5, 0), (1, 2), (2, 2), (4, 1), (6, 2), (3, 3), (4, 2), (5, 1), (2, 3), (5, 2), (4, 3), (6, 3), (1, 3), (4, 4), (5, 3), (3, 4), (1, 4), (2, 4), (6, 4), (4, 5), (3, 5), (6, 5), (2, 5), (1, 5), (5, 4), (5, 5)]",83
28,True,55,"{1: [5, 8, 16, 31, 38, 42], 2: [0, 8, 13, 28, 38, 48], 3: [0, 6, 10, 18, 35, 48], 4: [8, 13, 22, 27, 30, 45], 5: [13, 22, 25, 41, 49, 52], 6: [13, 16, 19, 28, 38, 42]}","[(2, 0), (3, 0), (1, 0), (3, 1), (1, 1), (2, 1), (4, 0), (3, 2), (2, 2), (4, 1), (5, 0), (6, 0), (1, 2), (6, 1), (3, 3), (6, 2), (4, 2), (5, 1), (5, 2), (4, 3), (2, 3), (6, 3), (4, 4), (1, 3), (3, 4), (1, 4), (2, 4), (6, 4), (5, 3), (1, 5), (6, 5), (4, 5), (2, 5), (3, 5), (5, 4), (5, 5)]",69
29,True,56,"{1: [7, 8, 17, 28, 39, 50], 2: [0, 8, 14, 29, 40, 50], 3: [0, 5, 10, 21, 30, 31], 4: [11, 16, 29, 35, 38, 46], 5: [13, 23, 26, 42, 51, 54], 6: [8, 12, 20, 30, 46, 50]}","[(2, 0), (3, 0), (3, 1), (1, 0), (1, 1), (2, 1), (6, 0), (3, 2), (4, 0), (6, 1), (5, 0), (2, 2), (4, 1), (1, 2), (6, 2), (3, 3), (5, 1), (5, 2), (1, 3), (2, 3), (4, 2), (3, 4), (6, 3), (3, 5), (4, 3), (4, 4), (1, 4), (2, 4), (5, 3), (4, 5), (6, 4), (1, 5), (2, 5), (6, 5), (5, 4), (5, 5)]",72
30,True,55,"{1: [5, 6, 16, 23, 42, 49], 2: [0, 8, 15, 28, 38, 48], 3: [0, 5, 9, 19, 29, 30], 4: [8, 13, 23, 33, 37, 45], 5: [13, 22, 25, 38, 48, 52], 6: [13, 16, 19, 28, 45, 49]}","[(2, 0), (3, 0), (1, 0), (3, 1), (1, 1), (2, 1), (4, 0), (3, 2), (4, 1), (5, 0), (6, 0), (2, 2), (1, 2), (6, 1), (3, 3), (6, 2), (5, 1), (1, 3), (4, 2), (5, 2), (2, 3), (6, 3), (3, 4), (3, 5), (4, 3), (4, 4), (2, 4), (5, 3), (1, 4), (4, 5), (6, 4), (2, 5), (5, 4), (1, 5), (6, 5), (5, 5)]",92
31,True,57,"{1: [5, 6, 21, 29, 38, 44], 2: [0, 12, 17, 28, 38, 48], 3: [0, 5, 11, 19, 38, 50], 4: [8, 13, 18, 24, 27, 45], 5: [23, 32, 35, 41, 49, 52], 6: [13, 16, 19, 28, 40, 44]}","[(2, 0), (3, 0), (1, 0), (3, 1), (1, 1), (4, 0), (3, 2), (2, 1), (4, 1), (6, 0), (6, 1), (2, 2), (4, 2), (3, 3), (6, 2), (1, 2), (5, 0), (4, 3), (4, 4), (2, 3), (6, 3), (1, 3), (5, 1), (5, 2), (1, 4), (2, 4), (3, 4), (6, 4), (5, 3), (1, 5), (6, 5), (4, 5), (2, 5), (5, 4), (3, 5), (5, 5)]",79
32,True,55,"{1: [5, 6, 16, 22, 38, 49], 2: [0, 8, 14, 28, 38, 48], 3: [0, 5, 10, 19, 29, 30], 4: [8, 13, 23, 34, 37, 45], 5: [13, 22, 25, 41, 48, 52], 6: [13, 16, 19, 28, 45, 49]}","[(2, 0), (3, 0), (1, 0), (3, 1), (1, 1), (2, 1), (4, 0), (3, 2), (4, 1), (5, 0), (6, 0), (2, 2), (1, 2), (6, 1), (3, 3), (6, 2), (1, 3), (5, 1), (4, 2), (5, 2), (2, 3), (6, 3), (3, 4), (3, 5), (4, 3), (4, 4), (1, 4), (2, 4), (5, 3), (4, 5), (6, 4), (2, 5), (5, 4), (1, 5), (6, 5), (5, 5)]",73
33,True,58,"{1: [3, 4, 17, 27, 42, 45], 2: [3, 11, 16, 26, 40, 50], 3: [4, 13, 18, 31, 45, 51], 4: [11, 16, 29, 34, 37, 45], 5: [16, 25, 28, 37, 50, 54], 6: [0, 5, 9, 21, 33, 37]}","[(6, 0), (1, 0), (2, 0), (1, 1), (3, 0), (6, 1), (6, 2), (2, 1), (4, 0), (3, 1), (2, 2), (4, 1), (5, 0), (1, 2), (3, 2), (6, 3), (5, 1), (2, 3), (1, 3), (5, 2), (4, 2), (3, 3), (6, 4), (4, 3), (4, 4), (5, 3), (6, 5), (2, 4), (1, 4), (1, 5), (3, 4), (4, 5), (2, 5), (5, 4), (3, 5), (5, 5)]",76
34,True,55,"{1: [0, 2, 16, 31, 38, 42], 2: [0, 8, 13, 28, 38, 48], 3: [1, 6, 11, 19, 35, 48], 4: [8, 13, 22, 27, 30, 45], 5: [13, 22, 25, 41, 48, 52], 6: [13, 16, 19, 28, 38, 42]}","[(1, 0), (2, 0), (3, 0), (1, 1), (3, 1), (2, 1), (4, 0), (3, 2), (2, 2), (4, 1), (5, 0), (6, 0), (1, 2), (6, 1), (3, 3), (6, 2), (4, 2), (5, 1), (5, 2), (4, 3), (2, 3), (6, 3), (4, 4), (1, 3), (3, 4), (1, 4), (2, 4), (6, 4), (5, 3), (1, 5), (6, 5), (4, 5), (2, 5), (3, 5), (5, 4), (5, 5)]",83
35,True,58,"{1: [9, 13, 17, 25, 40, 52], 2: [3, 11, 16, 26, 43, 53], 3: [2, 8, 18, 31, 41, 45], 4: [11, 16, 26, 34, 37, 45], 5: [16, 25, 28, 36, 40, 43], 6: [0, 4, 7, 21, 33, 37]}","[(6, 0), (3, 0), (2, 0), (6, 1), (6, 2), (3, 1), (1, 0), (2, 1), (4, 0), (1, 1), (2, 2), (4, 1), (5, 0), (1, 2), (3, 2), (6, 3), (1, 3), (5, 1), (2, 3), (4, 2), (5, 2), (3, 3), (6, 4), (4, 3), (5, 3), (4, 4), (6, 5), (1, 4), (5, 4), (3, 4), (2, 4), (5, 5), (3, 5), (4, 5), (1, 5), (2, 5)]",88
36,True,57,"{1: [6, 9, 17, 29, 38, 51], 2: [0, 8, 16, 28, 38, 48], 3: [0, 5, 10, 18, 30, 44], 4: [8, 13, 18, 23, 27, 45], 5: [23, 32, 35, 41, 49, 52], 6: [13, 16, 19, 28, 40, 44]}","[(2, 0), (3, 0), (3, 1), (1, 0), (2, 1), (4, 0), (1, 1), (3, 2), (4, 1), (6, 0), (2, 2), (6, 1), (1, 2), (3, 3), (4, 2), (6, 2), (4, 3), (5, 0), (4, 4), (2, 3), (6, 3), (1, 3), (3, 4), (5, 1), (5, 2), (1, 4), (2, 4), (6, 4), (5, 3), (3, 5), (6, 5), (4, 5), (2, 5), (5, 4), (1, 5), (5, 5)]",73
37,True,58,"{1: [1, 3, 17, 25, 41, 45], 2: [0, 10, 15, 31, 42, 52], 3: [5, 19, 23, 33, 42, 51], 4: [12, 18, 28, 34, 37, 48], 5: [15, 25, 28, 44, 52, 56], 6: [8, 11, 14, 23, 33, 37]}","[(2, 0), (1, 0), (1, 1), (3, 0), (6, 0), (2, 1), (6, 1), (4, 0), (6, 2), (2, 2), (5, 0), (1, 2), (4, 1), (3, 1), (3, 2), (6, 3), (1, 3), (5, 1), (4, 2), (5, 2), (2, 3), (3, 3), (6, 4), (4, 3), (4, 4), (6, 5), (1, 4), (2, 4), (3, 4), (5, 3), (1, 5), (4, 5), (3, 5), (2, 5), (5, 4), (5, 5)]",92
38,True,55,"{1: [5, 9, 16, 31, 38, 49], 2: [0, 8, 15, 28, 38, 48], 3: [0, 5, 11, 19, 41, 42], 4: [8, 14, 22, 27, 30, 45], 5: [13, 22, 25, 41, 49, 52], 6: [13, 16, 19, 28, 38, 42]}","[(2, 0), (3, 0), (1, 0), (3, 1), (2, 1), (4, 0), (1, 1), (3, 2), (5, 0), (6, 0), (4, 1), (2, 2), (1, 2), (6, 1), (3, 3), (6, 2), (4, 2), (5, 1), (5, 2), (4, 3), (2, 3), (6, 3), (4, 4), (1, 3), (1, 4), (2, 4), (6, 4), (3, 4), (5, 3), (3, 5), (6, 5), (4, 5), (2, 5), (1, 5), (5, 4), (5, 5)]",80
39,True,58,"{1: [1, 3, 18, 33, 40, 45], 2: [3, 11, 16, 26, 40, 50], 3: [6, 12, 18, 31, 48, 51], 4: [11, 16, 25, 30, 33, 43], 5: [16, 25, 28, 36, 51, 54], 6: [0, 4, 9, 21, 41, 45]}","[(6, 0), (1, 0), (1, 1), (2, 0), (6, 1), (3, 0), (6, 2), (2, 1), (4, 0), (3, 1), (2, 2), (4, 1), (5, 0), (1, 2), (3, 2), (6, 3), (4, 2), (5, 1), (2, 3), (5, 2), (4, 3), (3, 3), (1, 3), (4, 4), (5, 3), (1, 4), (2, 4), (6, 4), (4, 5), (1, 5), (6, 5), (3, 4), (2, 5), (3, 5), (5, 4), (5, 5)]",66
40,True,58,"{1: [0, 12, 22, 31, 38, 52], 2: [5, 13, 18, 28, 38, 48], 3: [2, 7, 11, 19, 37, 45], 4: [0, 6, 18, 25, 28, 45], 5: [23, 32, 36, 41, 48, 52], 6: [13, 16, 19, 28, 41, 45]}","[(1, 0), (4, 0), (3, 0), (2, 0), (4, 1), (3, 1), (3, 2), (1, 1), (2, 1), (6, 0), (6, 1), (2, 2), (4, 2), (3, 3), (6, 2), (1, 2), (5, 0), (4, 3), (2, 3), (4, 4), (6, 3), (1, 3), (5, 1), (5, 2), (3, 4), (1, 4), (2, 4), (5, 3), (6, 4), (3, 5), (4, 5), (6, 5), (2, 5), (5, 4), (1, 5), (5, 5)]",89
41,True,58,"{1: [0, 2, 16, 34, 41, 45], 2: [3, 11, 17, 27, 40, 50], 3: [3, 14, 18, 31, 40, 51], 4: [11, 16, 26, 31, 37, 45], 5: [16, 25, 28, 37, 51, 54], 6: [0, 4, 9, 21, 33, 37]}","[(1, 0), (6, 0), (1, 1), (2, 0), (3, 0), (6, 1), (6, 2), (2, 1), (4, 0), (3, 1), (1, 2), (4, 1), (5, 0), (2, 2), (3, 2), (6, 3), (5, 1), (4, 2), (2, 3), (5, 2), (3, 3), (4, 3), (6, 4), (1, 3), (4, 4), (5, 3), (6, 5), (2, 4), (3, 4), (1, 4), (1, 5), (4, 5), (2, 5), (3, 5), (5, 4), (5, 5)]",76
42,True,58,"{1: [7, 16, 21, 29, 38, 52], 2: [5, 13, 18, 28, 38, 48], 3: [0, 5, 9, 19, 39, 45], 4: [0, 7, 19, 25, 28, 45], 5: [24, 33, 36, 41, 49, 52], 6: [13, 16, 19, 28, 41, 45]}","[(3, 0), (4, 0), (2, 0), (3, 1), (1, 0), (4, 1), (3, 2), (2, 1), (6, 0), (1, 1), (6, 1), (2, 2), (3, 3), (4, 2), (6, 2), (1, 2), (5, 0), (4, 3), (2, 3), (4, 4), (6, 3), (1, 3), (5, 1), (5, 2), (1, 4), (2, 4), (3, 4), (5, 3), (6, 4), (3, 5), (4, 5), (6, 5), (2, 5), (5, 4), (1, 5), (5, 5)]",84
43,True,55,"{1: [5, 7, 16, 31, 42, 49], 2: [0, 8, 13, 28, 38, 48], 3: [0, 6, 10, 19, 33, 38], 4: [8, 13, 22, 27, 30, 45], 5: [13, 22, 25, 38, 49, 52], 6: [13, 16, 19, 28, 45, 49]}","[(2, 0), (3, 0), (1, 0), (3, 1), (1, 1), (2, 1), (4, 0), (3, 2), (2, 2), (4, 1), (5, 0), (6, 0), (1, 2), (6, 1), (3, 3), (6, 2), (4, 2), (5, 1), (5, 2), (4, 3), (2, 3), (6, 3), (4, 4), (1, 3), (3, 4), (2, 4), (3, 5), (5, 3), (1, 4), (4, 5), (6, 4), (2, 5), (1, 5), (5, 4), (6, 5), (5, 5)]",73
44,True,56,"{1: [6, 10, 16, 27, 38, 50], 2: [0, 8, 16, 28, 40, 50], 3: [0, 7, 11, 21, 30, 31], 4: [11, 16, 26, 35, 38, 46], 5: [14, 23, 26, 42, 50, 54], 6: [8, 14, 19, 30, 46, 50]}","[(2, 0), (3, 0), (1, 0), (3, 1), (2, 1), (6, 0), (1, 1), (3, 2), (4, 0), (5, 0), (6, 1), (1, 2), (2, 2), (4, 1), (6, 2), (3, 3), (5, 1), (4, 2), (5, 2), (1, 3), (2, 3), (3, 4), (6, 3), (3, 5), (4, 3), (1, 4), (4, 4), (2, 4), (5, 3), (4, 5), (6, 4), (1, 5), (2, 5), (5, 4), (6, 5), (5, 5)]",83
45,True,58,"{1: [10, 16, 20, 31, 38, 45], 2: [5, 13, 18, 28, 38, 48], 3: [1, 7, 11, 19, 37, 51], 4: [0, 8, 18, 23, 28, 45], 5: [24, 33, 36, 41, 48, 52], 6: [13, 16, 19, 28, 41, 45]}","[(4, 0), (3, 0), (2, 0), (3, 1), (4, 1), (1, 0), (3, 2), (2, 1), (6, 0), (1, 1), (6, 1), (2, 2), (4, 2), (3, 3), (6, 2), (1, 2), (4, 3), (5, 0), (2, 3), (4, 4), (6, 3), (1, 3), (5, 1), (5, 2), (3, 4), (1, 4), (2, 4), (5, 3), (6, 4), (1, 5), (4, 5), (6, 5), (2, 5), (5, 4), (3, 5), (5, 5)]",84
46,True,56,"{1: [0, 6, 16, 30, 38, 45], 2: [0, 8, 14, 28, 38, 48], 3: [1, 6, 11, 19, 30, 38], 4: [8, 13, 22, 27, 30, 45], 5: [13, 22, 25, 41, 48, 52], 6: [13, 16, 19, 28, 51, 55]}","[(1, 0), (2, 0), (3, 0), (1, 1), (3, 1), (2, 1), (4, 0), (3, 2), (4, 1), (5, 0), (6, 0), (2, 2), (1, 2), (6, 1), (3, 3), (6, 2), (4, 2), (5, 1), (5, 2), (4, 3), (2, 3), (6, 3), (1, 3), (3, 4), (4, 4), (1, 4), (2, 4), (3, 5), (5, 3), (1, 5), (4, 5), (2, 5), (5, 4), (6, 4), (5, 5), (6, 5)]",74
47,True,58,"{1: [7, 11, 16, 29, 38, 45], 2: [5, 13, 18, 28, 38, 48], 3: [2, 7, 11, 19, 37, 51], 4: [0, 6, 18, 23, 28, 45], 5: [23, 32, 36, 41, 48, 52], 6: [13, 16, 19, 28, 41, 45]}","[(4, 0), (3, 0), (2, 0), (4, 1), (1, 0), (3, 1), (1, 1), (3, 2), (2, 1), (6, 0), (1, 2), (6, 1), (2, 2), (4, 2), (3, 3), (6, 2), (4, 3), (5, 0), (2, 3), (4, 4), (6, 3), (1, 3), (5, 1), (5, 2), (3, 4), (1, 4), (2, 4), (5, 3), (6, 4), (1, 5), (4, 5), (6, 5), (2, 5), (5, 4), (3, 5), (5, 5)]",80
48,True,58,"{1: [5, 12, 23, 30, 38, 52], 2: [5, 13, 18, 28, 38, 48], 3: [0, 5, 9, 18, 42, 45], 4: [0, 6, 18, 23, 28, 45], 5: [23, 32, 36, 41, 48, 52], 6: [13, 16, 19, 28, 41, 45]}","[(3, 0), (4, 0), (1, 0), (2, 0), (3, 1), (4, 1), (3, 2), (1, 1), (2, 1), (6, 0), (6, 1), (2, 2), (3, 3), (4, 2), (6, 2), (1, 2), (4, 3), (5, 0), (2, 3), (4, 4), (6, 3), (1, 3), (5, 1), (5, 2), (1, 4), (2, 4), (5, 3), (6, 4), (3, 4), (3, 5), (4, 5), (6, 5), (2, 5), (5, 4), (1, 5), (5, 5)]",73
49,True,58,"{1: [0, 8, 16, 26, 38, 45], 2: [3, 11, 18, 28, 40, 50], 3: [6, 13, 19, 31, 44, 51], 4: [11, 16, 26, 33, 37, 45], 5: [16, 25, 28, 41, 51, 54], 6: [0, 3, 8, 21, 33, 37]}","[(1, 0), (6, 0), (2, 0), (6, 1), (3, 0), (1, 1), (6, 2), (2, 1), (4, 0), (3, 1), (1, 2), (4, 1), (5, 0), (2, 2), (3, 2), (6, 3), (5, 1), (1, 3), (4, 2), (2, 3), (5, 2), (3, 3), (4, 3), (6, 4), (4, 4), (6, 5), (1, 4), (2, 4), (5, 3), (3, 4), (1, 5), (4, 5), (2, 5), (3, 5), (5, 4), (5, 5)]",67
50,True,57,"{1: [0, 10, 19, 27, 38, 44], 2: [0, 8, 14, 28, 38, 48], 3: [1, 6, 10, 18, 45, 50], 4: [8, 13, 18, 23, 26, 45], 5: [23, 32, 35, 41, 48, 52], 6: [13, 16, 19, 28, 40, 44]}","[(1, 0), (2, 0), (3, 0), (3, 1), (2, 1), (4, 0), (1, 1), (3, 2), (4, 1), (6, 0), (2, 2), (6, 1), (3, 3), (4, 2), (1, 2), (6, 2), (4, 3), (5, 0), (4, 4), (1, 3), (2, 3), (6, 3), (5, 1), (5, 2), (1, 4), (2, 4), (6, 4), (5, 3), (1, 5), (6, 5), (3, 4), (4, 5), (2, 5), (5, 4), (3, 5), (5, 5)]",76
51,True,57,"{1: [6, 9, 16, 33, 40, 51], 2: [0, 8, 13, 26, 40, 50], 3: [0, 5, 9, 21, 43, 44], 4: [11, 16, 23, 28, 32, 43], 5: [13, 24, 27, 36, 51, 54], 6: [8, 11, 17, 30, 40, 44]}","[(2, 0), (3, 0), (3, 1), (1, 0), (2, 1), (6, 0), (1, 1), (3, 2), (4, 0), (6, 1), (2, 2), (5, 0), (1, 2), (4, 1), (6, 2), (3, 3), (4, 2), (5, 1), (2, 3), (5, 2), (4, 3), (6, 3), (4, 4), (1, 3), (5, 3), (1, 4), (2, 4), (6, 4), (3, 4), (4, 5), (3, 5), (6, 5), (2, 5), (1, 5), (5, 4), (5, 5)]",77
52,True,58,"{1: [2, 6, 16, 35, 42, 52], 2: [3, 11, 17, 28, 40, 50], 3: [4, 15, 20, 31, 44, 45], 4: [11, 16, 26, 32, 37, 45], 5: [16, 25, 28, 38, 51, 54], 6: [0, 7, 11, 21, 33, 37]}","[(6, 0), (1, 0), (2, 0), (3, 0), (1, 1), (6, 1), (2, 1), (4, 0), (6, 2), (3, 1), (1, 2), (4, 1), (5, 0), (2, 2), (3, 2), (6, 3), (5, 1), (4, 2), (2, 3), (5, 2), (3, 3), (4, 3), (6, 4), (1, 3), (4, 4), (6, 5), (5, 3), (2, 4), (1, 4), (3, 4), (3, 5), (4, 5), (2, 5), (5, 4), (1, 5), (5, 5)]",75
