,instance,max_time,postprocessing,version,num_reads,num_feasible,num_optimal,number_of_jobs,number_of_tasks,max_task_time,mean_task_time,heuristic,optimal,energy_best,result_best,chain_break_method,chain_strength,post_processing_overhead_time,qpu_access_overhead_time,qpu_access_time,qpu_anneal_time_per_sample,qpu_delay_time_per_sample,qpu_programming_time,qpu_readout_time_per_sample,qpu_sampling_time,total_post_processing_time,is_cut_out,window_size,window_start,is_squashed
248,,5,False,pyqubo,1000,0,0,5,8,3,2.125,True,0,4.057098765432099,,majority_vote,1.224559920951196,454.0,3634.0,253902.0,20.0,21.0,10742.0,203.0,243160.0,454.0,1.0,7.0,4.0,
249,,5,False,pyqubo,1000,0,0,5,8,3,2.125,True,0,4.057098765432099,,majority_vote,1.224559920951196,497.0,1686.0,249678.0,20.0,21.0,10738.0,198.0,238940.0,497.0,1.0,7.0,11.0,
250,,5,False,pyqubo,1000,0,0,5,8,3,2.125,True,0,4.057098765432099,,majority_vote,1.224559920951196,479.0,1853.0,249669.0,20.0,21.0,10729.0,198.0,238940.0,479.0,1.0,7.0,13.0,
251,,5,False,pyqubo,1000,0,0,5,8,3,2.125,True,0,4.057098765432099,,majority_vote,1.224559920951196,1130.0,2109.0,249680.0,20.0,21.0,10740.0,198.0,238940.0,1130.0,1.0,7.0,8.0,
252,,5,False,pyqubo,1000,0,0,5,8,3,2.125,True,0,4.057098765432099,,majority_vote,1.224559920951196,646.0,1816.0,254161.0,20.0,21.0,10741.0,203.0,243420.0,646.0,1.0,7.0,14.0,
253,,5,False,pyqubo,1000,0,0,5,8,3,2.125,True,0,4.057098765432099,,majority_vote,1.224559920951196,470.0,1879.0,250198.0,20.0,21.0,10738.0,199.0,239460.0,470.0,1.0,7.0,15.0,
254,,5,False,pyqubo,1000,0,0,5,8,3,2.125,True,0,4.057098765432099,,majority_vote,1.224559920951196,520.0,1364.0,249680.0,20.0,21.0,10740.0,198.0,238940.0,520.0,1.0,7.0,0.0,
255,,5,False,pyqubo,1000,0,0,5,8,3,2.125,True,0,4.057098765432099,,majority_vote,1.224559920951196,276.0,2114.0,249676.0,20.0,21.0,10736.0,198.0,238940.0,276.0,1.0,7.0,16.0,
256,,5,False,pyqubo,1000,0,0,5,8,3,2.125,True,0,4.057098765432099,,majority_vote,1.224559920951196,1249.0,2075.0,254190.0,20.0,21.0,10730.0,203.0,243460.0,1249.0,1.0,7.0,17.0,
257,,5,False,pyqubo,1000,0,0,5,8,3,2.125,True,0,4.057098765432099,,majority_vote,1.224559920951196,427.0,1433.0,249669.0,20.0,21.0,10729.0,198.0,238940.0,427.0,1.0,7.0,2.0,
258,,5,False,pyqubo,1000,0,0,5,8,3,2.125,True,0,4.057098765432099,,majority_vote,1.224559920951196,612.0,1546.0,249679.0,20.0,21.0,10739.0,198.0,238940.0,612.0,1.0,7.0,6.0,
259,,5,False,pyqubo,1000,0,0,5,8,3,2.125,True,0,4.057098765432099,,majority_vote,1.224559920951196,512.0,1404.0,252115.0,20.0,21.0,10735.0,201.0,241380.0,512.0,1.0,7.0,7.0,
260,,8,False,pyqubo,1000,17,0,6,10,3,1.8,True,0,0.3676019345680785,7.0,majority_vote,1.84727655565617,1075.0,3658.0,255530.0,20.0,21.0,11090.0,204.0,244440.0,1075.0,1.0,7.0,12.0,
261,,7,False,pyqubo,1000,3,0,6,10,3,1.8,True,0,1.328315582792884,7.0,majority_vote,1.7381914483482854,2608.0,2653.0,255059.0,20.0,21.0,10959.0,204.0,244100.0,2608.0,1.0,7.0,8.0,
262,,8,False,pyqubo,1000,78,0,6,10,3,1.8,True,0,0.3326165118275561,7.0,majority_vote,1.84727655565617,1147.0,3361.0,254241.0,20.0,21.0,11101.0,203.0,243140.0,1147.0,1.0,7.0,10.0,
263,,11,False,pyqubo,1000,70,0,6,10,3,1.8,True,0,0.0419213082984128,8.0,majority_vote,2.1269686550159337,588.0,6103.0,253946.0,20.0,21.0,11126.0,202.0,242820.0,1912.0,1.0,7.0,16.0,
264,,8,False,pyqubo,1000,203,0,5,9,3,1.7777777777777777,True,0,0.1219564471879284,6.0,majority_vote,1.7413837218334924,4720.0,3175.0,249978.0,20.0,21.0,11038.0,198.0,238940.0,4720.0,1.0,7.0,3.0,
265,,7,False,pyqubo,1000,60,0,5,9,3,1.7777777777777777,True,0,0.4539609053497955,6.0,majority_vote,1.6425294322773751,1627.0,2573.0,249888.0,20.0,21.0,10948.0,198.0,238940.0,1627.0,1.0,7.0,5.0,
266,,7,False,pyqubo,1000,18,0,5,9,3,1.7777777777777777,True,0,0.4552469135802468,6.0,majority_vote,1.6425294322773751,1367.0,2866.0,254037.0,20.0,21.0,10937.0,203.0,243100.0,1367.0,1.0,7.0,15.0,
267,,8,False,pyqubo,1000,268,0,5,9,3,1.7777777777777777,True,0,0.1311728395061724,6.0,majority_vote,1.7413837218334924,1380.0,3464.0,254166.0,20.0,21.0,11065.0,203.0,243100.0,1380.0,1.0,7.0,11.0,
268,,7,False,pyqubo,1000,44,0,5,9,3,1.7777777777777777,True,0,0.4539609053497955,6.0,majority_vote,1.6425294322773751,836.0,2486.0,249915.0,20.0,21.0,10975.0,198.0,238940.0,836.0,1.0,7.0,2.0,
269,,7,False,pyqubo,1000,105,0,5,9,3,1.7777777777777777,True,0,0.4539609053497955,6.0,majority_vote,1.6425294322773751,1057.0,3700.0,253785.0,20.0,21.0,10965.0,202.0,242820.0,1057.0,1.0,7.0,1.0,
270,,7,False,pyqubo,1000,45,0,5,9,3,1.7777777777777777,True,0,0.4539609053497955,6.0,majority_vote,1.6425294322773751,1236.0,2264.0,255308.0,20.0,21.0,10928.0,204.0,244380.0,1236.0,1.0,7.0,14.0,
271,,8,False,pyqubo,1000,125,0,5,9,3,1.7777777777777777,True,0,0.2314814814814809,6.0,majority_vote,1.7413837218334924,1107.0,3400.0,254408.0,20.0,21.0,10988.0,203.0,243420.0,1107.0,1.0,7.0,4.0,
272,,8,False,pyqubo,1000,172,0,5,9,3,1.7777777777777777,True,0,0.1221707818930042,6.0,majority_vote,1.7413837218334924,1559.0,3281.0,254804.0,20.0,21.0,11024.0,203.0,243780.0,1559.0,1.0,7.0,7.0,
273,,8,False,pyqubo,1000,173,0,5,9,3,1.7777777777777777,True,0,0.0848765432098765,6.0,majority_vote,1.7413837218334924,996.0,3244.0,253555.0,20.0,21.0,11035.0,202.0,242520.0,996.0,1.0,7.0,0.0,
274,,8,False,pyqubo,1000,160,0,5,9,3,1.7777777777777777,True,0,0.0771604938271615,6.0,majority_vote,1.7413837218334924,956.0,2967.0,254134.0,20.0,21.0,11034.0,203.0,243100.0,956.0,1.0,7.0,6.0,
275,,9,False,pyqubo,1000,177,0,5,9,3,1.7777777777777777,True,0,0.0293281321444904,6.0,majority_vote,1.8468173577647509,1048.0,3681.0,254174.0,20.0,21.0,11074.0,203.0,243100.0,1048.0,1.0,7.0,13.0,
276,,9,False,pyqubo,1000,244,0,5,9,3,1.7777777777777777,True,0,0.0293281321444904,6.0,majority_vote,1.8468173577647509,996.0,2924.0,253850.0,20.0,21.0,11030.0,202.0,242820.0,996.0,1.0,7.0,9.0,
277,,9,False,pyqubo,1000,167,0,6,10,3,2.0,True,0,0.0942464449336579,7.0,majority_vote,1.883859840858656,1691.0,3224.0,253237.0,20.0,21.0,11057.0,202.0,242180.0,1691.0,1.0,7.0,16.0,
278,,6,False,pyqubo,1000,1,0,6,9,3,2.0,True,0,1.338311417861605,6.0,majority_vote,1.3851986115891062,845.0,2320.0,255267.0,20.0,21.0,10887.0,204.0,244380.0,845.0,1.0,7.0,0.0,
279,,6,False,pyqubo,1000,0,0,6,9,3,2.0,True,0,1.338311417861605,,majority_vote,1.3851986115891062,1020.0,1612.0,249810.0,20.0,21.0,10870.0,198.0,238940.0,1020.0,1.0,7.0,3.0,
280,,5,False,pyqubo,1000,0,0,6,9,3,2.0,True,0,2.368179925031237,,majority_vote,1.224559920951196,2305.0,1855.0,253898.0,20.0,21.0,10758.0,203.0,243140.0,2305.0,1.0,7.0,6.0,
281,,5,False,pyqubo,1000,0,0,6,9,3,2.0,True,0,2.368179925031237,,majority_vote,1.224559920951196,583.0,1843.0,249751.0,20.0,21.0,10811.0,198.0,238940.0,583.0,1.0,7.0,5.0,
282,,6,False,pyqubo,1000,4,0,6,9,3,2.0,True,0,1.338311417861605,6.0,majority_vote,1.3851986115891062,550.0,2163.0,255226.0,20.0,21.0,10846.0,204.0,244380.0,550.0,1.0,7.0,12.0,
283,,6,False,pyqubo,1000,1,0,6,9,3,2.0,True,0,1.338311417861605,6.0,majority_vote,1.3851986115891062,722.0,1700.0,249819.0,20.0,21.0,10879.0,198.0,238940.0,722.0,1.0,7.0,14.0,
284,,5,False,pyqubo,1000,0,0,6,9,3,2.0,True,0,2.368179925031237,,majority_vote,1.224559920951196,513.0,2270.0,254274.0,20.0,21.0,10813.0,203.0,243460.0,513.0,1.0,7.0,13.0,
285,,6,False,pyqubo,1000,2,0,6,9,3,2.0,True,0,1.338311417861605,6.0,majority_vote,1.3851986115891062,451.0,1850.0,249771.0,20.0,21.0,10831.0,198.0,238940.0,451.0,1.0,7.0,2.0,
286,,6,False,pyqubo,1000,1,0,6,9,3,2.0,True,0,1.338311417861605,6.0,majority_vote,1.3851986115891062,985.0,2380.0,251254.0,20.0,21.0,10834.0,200.0,240420.0,985.0,1.0,7.0,9.0,
287,,6,False,pyqubo,1000,0,0,6,9,3,2.0,True,0,1.338311417861605,,majority_vote,1.3851986115891062,751.0,1898.0,249794.0,20.0,21.0,10853.0,198.0,238940.0,751.0,1.0,7.0,10.0,
288,,6,False,pyqubo,1000,1,0,6,9,3,2.0,True,0,1.338311417861605,6.0,majority_vote,1.3851986115891062,717.0,1692.0,254579.0,20.0,21.0,10839.0,203.0,243740.0,717.0,1.0,7.0,4.0,
289,,6,False,pyqubo,1000,2,0,6,9,3,2.0,True,0,1.338311417861605,6.0,majority_vote,1.3851986115891062,911.0,2589.0,255290.0,20.0,21.0,10850.0,204.0,244440.0,911.0,1.0,7.0,8.0,
290,,5,False,pyqubo,1000,0,0,6,9,3,2.0,True,0,2.368179925031237,,majority_vote,1.224559920951196,575.0,1448.0,249752.0,20.0,21.0,10811.0,198.0,238940.0,575.0,1.0,7.0,11.0,
291,,5,False,pyqubo,1000,0,0,6,9,3,2.0,True,0,2.368179925031237,,majority_vote,1.224559920951196,450.0,1796.0,255262.0,20.0,21.0,10822.0,204.0,244440.0,450.0,1.0,7.0,7.0,
292,,5,False,pyqubo,1000,0,0,6,9,3,2.0,True,0,2.368179925031237,,majority_vote,1.224559920951196,2418.0,1925.0,249694.0,20.0,21.0,10754.0,198.0,238940.0,2418.0,1.0,7.0,15.0,
293,,5,False,pyqubo,1000,0,0,6,9,3,2.0,True,0,2.368179925031237,,majority_vote,1.224559920951196,456.0,1508.0,249708.0,20.0,21.0,10768.0,198.0,238940.0,456.0,1.0,7.0,1.0,
294,,8,False,pyqubo,1000,13,0,6,9,3,1.7777777777777777,True,0,0.3326019406394067,7.0,majority_vote,1.980743066210159,1559.0,4075.0,255471.0,20.0,21.0,11031.0,204.0,244440.0,1559.0,1.0,7.0,6.0,
295,,8,False,pyqubo,1000,0,0,6,9,3,1.7777777777777777,True,0,1.0875995546073494,,majority_vote,1.980743066210159,1322.0,3204.0,255472.0,20.0,21.0,11032.0,204.0,244440.0,1322.0,1.0,7.0,10.0,
296,,9,False,pyqubo,1000,62,0,6,9,3,1.7777777777777777,True,0,0.1341277868915149,7.0,majority_vote,2.094319692644845,447.0,5985.0,255512.0,20.0,21.0,11072.0,204.0,244440.0,1951.0,1.0,7.0,9.0,
297,,9,False,pyqubo,1000,57,0,6,9,3,1.7777777777777777,True,0,0.0876165543268534,7.0,majority_vote,2.094319692644845,574.0,5044.0,255544.0,20.0,21.0,11104.0,204.0,244440.0,3877.0,1.0,7.0,14.0,
298,,7,False,pyqubo,1000,0,0,6,9,3,1.7777777777777777,True,0,1.3390254060808005,,majority_vote,1.8632705905150384,975.0,2772.0,254514.0,20.0,21.0,11054.0,203.0,243460.0,975.0,1.0,7.0,16.0,
299,,9,False,pyqubo,1000,64,0,6,9,3,1.7777777777777777,True,0,0.333330500046749,8.0,majority_vote,2.094319692644845,1591.0,5310.0,254500.0,20.0,21.0,11060.0,203.0,243440.0,1591.0,1.0,7.0,2.0,
300,,7,False,pyqubo,1000,31,0,6,8,3,1.875,True,0,0.6140298685071697,6.0,majority_vote,1.8658795263834005,1115.0,3126.0,253139.0,20.0,21.0,10979.0,202.0,242160.0,1115.0,1.0,7.0,19.0,
301,,7,False,pyqubo,1000,57,0,6,8,3,1.875,True,0,0.6132138819709478,6.0,majority_vote,1.8658795263834005,4720.0,2532.0,255303.0,20.0,21.0,10923.0,204.0,244380.0,4720.0,1.0,7.0,4.0,
302,,8,False,pyqubo,1000,126,0,6,8,3,1.875,True,0,0.0885345391801033,6.0,majority_vote,1.9675567336165936,1365.0,4295.0,253838.0,20.0,21.0,11058.0,202.0,242780.0,1365.0,1.0,7.0,3.0,
303,,8,False,pyqubo,1000,166,0,6,8,3,1.875,True,0,0.0884325408630761,6.0,majority_vote,1.9675567336165936,3408.0,2856.0,253853.0,20.0,21.0,11033.0,202.0,242820.0,3408.0,1.0,7.0,15.0,
304,,7,False,pyqubo,1000,38,0,6,8,3,1.875,True,0,0.6139278701901416,6.0,majority_vote,1.8658795263834005,1853.0,2851.0,254169.0,20.0,21.0,11069.0,203.0,243100.0,1853.0,1.0,7.0,13.0,
305,,9,False,pyqubo,1000,111,0,6,8,3,1.875,True,0,0.0484492005881902,6.0,majority_vote,2.053367692263037,1445.0,4211.0,254780.0,20.0,21.0,10980.0,203.0,243800.0,1445.0,1.0,7.0,18.0,
306,,7,False,pyqubo,1000,49,0,6,8,3,1.875,True,0,0.6132138819709478,6.0,majority_vote,1.8658795263834005,1197.0,2970.0,254736.0,20.0,21.0,10996.0,203.0,243740.0,1197.0,1.0,7.0,1.0,
307,,9,False,pyqubo,1000,221,0,6,8,3,1.875,True,0,0.0183284730903983,6.0,majority_vote,2.053367692263037,1212.0,3569.0,254193.0,20.0,21.0,11033.0,203.0,243160.0,1212.0,1.0,7.0,12.0,
308,,6,False,pyqubo,1000,0,0,6,8,3,1.875,True,0,2.088296543107039,,majority_vote,1.7110485089558392,716.0,3304.0,249916.0,20.0,21.0,10975.0,198.0,238940.0,716.0,1.0,7.0,5.0,
309,,8,False,pyqubo,1000,234,0,6,8,3,1.875,True,0,0.0834346233287153,6.0,majority_vote,1.9675567336165936,1136.0,3290.0,253801.0,20.0,21.0,11021.0,202.0,242780.0,1136.0,1.0,7.0,7.0,
310,,8,False,pyqubo,1000,112,0,6,8,3,1.875,True,0,0.1285178794549892,6.0,majority_vote,1.9675567336165936,1084.0,2838.0,254158.0,20.0,21.0,10998.0,203.0,243160.0,1084.0,1.0,7.0,11.0,
311,,6,False,pyqubo,1000,0,0,6,8,3,1.875,True,0,2.088296543107039,,majority_vote,1.7110485089558392,820.0,3118.0,254092.0,20.0,21.0,10992.0,203.0,243100.0,820.0,1.0,7.0,0.0,
312,,7,False,pyqubo,1000,27,0,6,8,3,1.875,True,0,0.6182117995053087,6.0,majority_vote,1.8658795263834005,1087.0,3181.0,254682.0,20.0,21.0,10942.0,203.0,243740.0,1087.0,1.0,7.0,8.0,
313,,8,False,pyqubo,1000,319,0,6,8,3,1.875,True,0,0.0827206351095206,6.0,majority_vote,1.9675567336165936,3425.0,3306.0,253529.0,20.0,21.0,11029.0,202.0,242500.0,3425.0,1.0,7.0,17.0,
314,,10,False,pyqubo,1000,343,0,6,9,3,1.8888888888888888,True,0,0.0076332209906286,7.0,majority_vote,2.1015651878554635,1403.0,4497.0,254454.0,20.0,21.0,11034.0,203.0,243420.0,1403.0,1.0,7.0,7.0,
315,,5,False,pyqubo,1000,0,0,6,8,3,1.875,True,0,3.053311120366514,,majority_vote,1.3181693113304274,1742.0,1412.0,249724.0,20.0,21.0,10784.0,198.0,238940.0,1742.0,1.0,7.0,6.0,
316,,5,False,pyqubo,1000,0,0,6,8,3,1.875,True,0,3.053311120366514,,majority_vote,1.3181693113304274,645.0,1475.0,249702.0,20.0,21.0,10762.0,198.0,238940.0,645.0,1.0,7.0,13.0,
317,,6,False,pyqubo,1000,0,0,6,8,3,1.875,True,0,2.292497173796632,,majority_vote,1.470761584326649,864.0,2084.0,249714.0,20.0,21.0,10774.0,198.0,238940.0,864.0,1.0,7.0,11.0,
318,,6,False,pyqubo,1000,0,0,6,8,3,1.875,True,0,2.292497173796632,,majority_vote,1.470761584326649,743.0,2117.0,249798.0,20.0,21.0,10858.0,198.0,238940.0,743.0,1.0,7.0,14.0,
319,,5,False,pyqubo,1000,0,0,6,8,3,1.875,True,0,3.053311120366514,,majority_vote,1.3181693113304274,3351.0,2146.0,249758.0,20.0,21.0,10817.0,198.0,238940.0,3351.0,1.0,7.0,16.0,
320,,9,False,pyqubo,1000,486,0,6,8,3,1.875,True,0,0.0477206411808488,7.0,majority_vote,1.9361992407807616,952.0,3117.0,249914.0,20.0,21.0,10974.0,198.0,238940.0,952.0,1.0,7.0,5.0,
321,,5,False,pyqubo,1000,0,0,5,7,3,1.8571428571428568,True,0,3.0277777777777777,,majority_vote,1.1590272591703783,1803.0,1646.0,254178.0,20.0,21.0,10718.0,203.0,243460.0,1803.0,1.0,7.0,10.0,
322,,5,False,pyqubo,1000,0,0,5,7,3,1.8571428571428568,True,0,3.0277777777777777,,majority_vote,1.1590272591703783,1273.0,1738.0,254472.0,20.0,21.0,10732.0,203.0,243740.0,1273.0,1.0,7.0,2.0,
323,,6,False,pyqubo,1000,0,0,5,7,3,1.8571428571428568,True,0,2.3364197530864192,,majority_vote,1.3430573007297484,559.0,2441.0,249728.0,20.0,21.0,10788.0,198.0,238940.0,559.0,1.0,7.0,17.0,
324,,9,False,pyqubo,1000,551,0,5,7,3,1.8571428571428568,True,0,0.0200760173754002,6.0,majority_vote,1.862939206908364,3090.0,2326.0,254465.0,20.0,21.0,11005.0,203.0,243460.0,3090.0,1.0,7.0,12.0,
325,,6,False,pyqubo,1000,0,0,4,6,3,1.8333333333333333,True,0,2.4032,,majority_vote,1.3226758862245882,352.0,1493.0,255210.0,20.0,21.0,10830.0,204.0,244380.0,352.0,1.0,7.0,3.0,
326,,5,False,pyqubo,1000,0,0,4,6,3,1.8333333333333333,True,0,3.032,,majority_vote,1.1363435146703365,541.0,1981.0,249651.0,20.0,21.0,10711.0,198.0,238940.0,541.0,1.0,7.0,0.0,
327,,9,False,pyqubo,1000,232,0,4,6,3,1.8333333333333333,True,0,0.0352256000000004,6.0,majority_vote,1.8612445470407395,839.0,3010.0,254365.0,20.0,21.0,10925.0,203.0,243440.0,839.0,1.0,7.0,8.0,
328,,9,False,pyqubo,1000,405,0,4,6,3,1.8333333333333333,True,0,0.0352256000000004,6.0,majority_vote,1.8612445470407395,1261.0,2841.0,249888.0,20.0,21.0,10948.0,198.0,238940.0,1261.0,1.0,7.0,9.0,
329,,9,False,pyqubo,1000,375,0,4,6,3,1.8333333333333333,True,0,0.0358400000000003,6.0,majority_vote,1.8612445470407395,1749.0,2384.0,255052.0,20.0,21.0,10951.0,204.0,244100.0,1749.0,1.0,7.0,1.0,
330,,9,False,pyqubo,1000,447,0,4,6,3,1.8333333333333333,True,0,0.0353279999999998,6.0,majority_vote,1.8612445470407395,2915.0,3008.0,254083.0,20.0,21.0,10983.0,203.0,243100.0,2915.0,1.0,7.0,19.0,
331,,6,False,pyqubo,1000,0,0,4,6,3,1.8333333333333333,True,0,2.4032,,majority_vote,1.3226758862245882,607.0,2277.0,253297.0,20.0,21.0,10837.0,202.0,242460.0,607.0,1.0,7.0,15.0,
332,,9,False,pyqubo,1000,452,0,4,6,3,1.8333333333333333,True,0,0.0960511999999997,7.0,majority_vote,1.8612445470407395,1573.0,2644.0,254066.0,20.0,21.0,10966.0,203.0,243100.0,1573.0,1.0,7.0,18.0,
333,,9,False,pyqubo,1000,287,0,4,6,3,1.8333333333333333,True,0,0.0352256000000004,6.0,majority_vote,1.8612445470407395,3937.0,2956.0,249871.0,20.0,21.0,10931.0,198.0,238940.0,3937.0,1.0,7.0,4.0,
334,ft02.txt,14,False,pyqubo,10000,2846,0,2,4,5,3.5,False,7,0.0109739368998624,9.0,majority_vote,2.15569795469472,1186.0,23365.0,2445380.0,20.0,21.0,10980.0,203.0,2434400.0,12462.0,,,,0.0
335,ft02.txt,9,False,pyqubo,10000,6,0,2,4,5,3.5,False,7,1.6666666666666663,9.0,majority_vote,1.2074323652555727,1460.0,4486.0,2400141.0,20.0,21.0,10741.0,198.0,2389400.0,2980.0,,,,0.0
336,ft02.txt,14,False,pyqubo,10000,2176,0,2,4,5,3.5,False,7,0.0164609053497941,9.0,majority_vote,2.15569795469472,3266.0,23624.0,2451705.0,20.0,21.0,10905.0,204.0,2440800.0,13063.0,,,,0.0
337,ft02.txt,14,False,pyqubo,10000,2303,0,2,4,5,3.5,False,7,0.0109739368998629,9.0,majority_vote,2.15569795469472,1547.0,21868.0,2400332.0,20.0,21.0,10931.0,198.0,2389400.0,11560.0,,,,0.0
338,ft02.txt,14,False,pyqubo,10000,1264,0,2,4,5,3.5,False,7,0.0109739368998624,9.0,majority_vote,2.15569795469472,1134.0,21812.0,2445317.0,20.0,21.0,10917.0,203.0,2434400.0,11223.0,,,,0.0
339,ft03.txt,8,False,pyqubo,10000,47,10,3,9,2,1.5555555555555556,False,7,0.65625,7.0,majority_vote,1.6924890750698418,3243.0,17744.0,2448996.0,20.0,21.0,10996.0,203.0,2438000.0,13227.0,,,,0.0
340,ft03.txt,8,False,pyqubo,10000,19,11,3,9,2,1.5555555555555556,False,7,0.65625,7.0,majority_vote,1.6924890750698418,1129.0,20349.0,2448825.0,20.0,21.0,11025.0,203.0,2437800.0,10307.0,,,,0.0
341,ft03.txt,7,False,pyqubo,10000,3,3,3,9,2,1.5555555555555556,False,7,1.625,7.0,majority_vote,1.477387547892112,1194.0,13133.0,2455242.0,20.0,21.0,10842.0,204.0,2444400.0,5192.0,,,,0.0
342,ft03.txt,9,False,pyqubo,10000,150,2,3,9,2,1.5555555555555556,False,7,0.1640625,7.0,majority_vote,1.874716853620834,2046.0,30778.0,2455414.0,20.0,21.0,11014.0,204.0,2444400.0,14187.0,,,,0.0
343,ft03.txt,9,False,pyqubo,10000,166,4,3,9,2,1.5555555555555556,False,7,0.1640625,7.0,majority_vote,1.874716853620834,2217.0,25290.0,2455384.0,20.0,21.0,10984.0,204.0,2444400.0,20224.0,,,,0.0
344,ft03.txt,9,False,pyqubo,10000,95,3,3,9,2,1.5555555555555556,False,7,0.1640625,7.0,majority_vote,1.874716853620834,1971.0,29380.0,2455434.0,20.0,21.0,11034.0,204.0,2444400.0,14101.0,,,,0.0
345,ft03.txt,8,False,pyqubo,10000,17,8,3,9,2,1.5555555555555556,False,7,0.65625,7.0,majority_vote,1.6924890750698418,1009.0,17346.0,2400349.0,20.0,21.0,10949.0,198.0,2389400.0,10755.0,,,,0.0
346,ft03.txt,8,False,pyqubo,10000,37,9,3,9,2,1.5555555555555556,False,7,0.65625,7.0,majority_vote,1.6924890750698418,3489.0,19138.0,2400397.0,20.0,21.0,10997.0,198.0,2389400.0,15309.0,,,,0.0
347,ft03.txt,8,False,pyqubo,10000,16,2,3,9,2,1.5555555555555556,False,7,0.65625,7.0,majority_vote,1.6924890750698418,1827.0,20605.0,2400391.0,20.0,21.0,10991.0,198.0,2389400.0,17888.0,,,,0.0
348,ft03.txt,8,False,pyqubo,10000,35,18,3,9,2,1.5555555555555556,False,7,0.65625,7.0,majority_vote,1.6924890750698418,2314.0,17602.0,2445556.0,20.0,21.0,10956.0,203.0,2434600.0,9503.0,,,,0.0
349,ft04.txt,12,False,pyqubo,10000,0,0,4,16,3,1.75,False,7,2.2432,,majority_vote,2.0492077191055245,4178.0,64012.0,2455592.0,20.0,21.0,11191.0,204.0,2444400.0,48138.0,,,,0.0
350,ft04.txt,11,False,pyqubo,10000,0,0,4,16,3,1.75,False,7,2.112,,majority_vote,1.8613377934297688,6571.0,57947.0,2455565.0,20.0,21.0,11165.0,204.0,2444400.0,38077.0,,,,0.0
351,ft04.txt,13,False,pyqubo,10000,0,0,4,16,3,1.75,False,7,3.0865279999999995,,majority_vote,2.2156785078165107,3849.0,84631.0,2455630.0,20.0,21.0,11230.0,204.0,2444400.0,51510.0,,,,0.0
352,ft04.txt,11,False,pyqubo,10000,0,0,4,16,3,1.75,False,7,2.176,,majority_vote,1.8613377934297688,6417.0,40124.0,2455493.0,20.0,21.0,11093.0,204.0,2444400.0,26586.0,,,,0.0
353,ft04.txt,13,False,pyqubo,10000,0,0,4,16,3,1.75,False,7,2.240639999999999,,majority_vote,2.2156785078165107,4297.0,83348.0,2455642.0,20.0,21.0,11242.0,204.0,2444400.0,59084.0,,,,0.0
